        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , MVDDQ Power Draw [W] , PCIe Slot Power [W] , 6-Pin #1 Power [W] , 8-Pin #1 Power [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-07-01 16:08:58 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,        100   ,                       25   ,                   0   ,                    2   ,              165.2   ,                 119.8   ,               36.3   ,              41.3   ,             44.8   ,             75.1   ,                        72.4   ,               2   , 1.1750   ,               54.3   ,                  3421   ,
2021-07-01 16:08:59 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,        100   ,                       25   ,                   0   ,                    2   ,              162.2   ,                 117.2   ,               36.0   ,              41.0   ,             43.6   ,             73.5   ,                        71.1   ,               2   , 1.1750   ,               54.3   ,                  3421   ,
2021-07-01 16:09:00 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,        100   ,                       27   ,                   0   ,                    2   ,              161.7   ,                 117.0   ,               35.7   ,              40.7   ,             43.7   ,             73.3   ,                        70.9   ,               2   , 1.1750   ,               54.3   ,                  3421   ,
2021-07-01 16:09:01 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,        100   ,                       27   ,                   0   ,                    2   ,              162.2   ,                 117.3   ,               35.9   ,              40.9   ,             43.4   ,             73.9   ,                        71.2   ,               2   , 1.1750   ,               54.3   ,                  3421   ,
2021-07-01 16:09:02 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,        100   ,                       25   ,                   0   ,                    3   ,              160.4   ,                 115.1   ,               36.3   ,              41.3   ,             42.9   ,             72.2   ,                        70.4   ,               2   , 1.1750   ,               54.3   ,                  3422   ,
2021-07-01 16:09:03 ,        1097.4   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       26   ,                   0   ,                    3   ,              157.7   ,                 112.4   ,               36.2   ,              41.2   ,             42.0   ,             70.4   ,                        69.2   ,               2   , 1.1620   ,               54.3   ,                  3422   ,
2021-07-01 16:09:04 ,        1097.4   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       27   ,                   0   ,                    3   ,              157.1   ,                 112.0   ,               36.1   ,              41.1   ,             41.7   ,             70.2   ,                        68.9   ,               2   , 1.1620   ,               54.3   ,                  3422   ,
2021-07-01 16:09:05 ,        1097.4   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       26   ,                   0   ,                    3   ,              156.4   ,                 111.2   ,               36.2   ,              41.2   ,             41.3   ,             69.9   ,                        68.6   ,               2   , 1.1620   ,               54.3   ,                  3422   ,
2021-07-01 16:09:06 ,        1097.4   ,           1752.8   ,               80.0   ,              67   ,                2250   ,           1536   ,        100   ,                       25   ,                   0   ,                    3   ,              156.7   ,                 111.3   ,               36.4   ,              41.4   ,             41.4   ,             69.9   ,                        68.7   ,               2   , 1.1620   ,               54.3   ,                  3422   ,
2021-07-01 16:09:07 ,        1097.4   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,        100   ,                       25   ,                   0   ,                    3   ,              157.4   ,                 112.0   ,               36.4   ,              41.4   ,             41.6   ,             70.3   ,                        69.0   ,               2   , 1.1620   ,               65.1   ,                  3422   ,
2021-07-01 16:09:08 ,        1097.4   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       26   ,                   0   ,                    3   ,              155.6   ,                 110.1   ,               36.5   ,              41.5   ,             41.0   ,             69.1   ,                        68.3   ,               2   , 1.1620   ,               63.6   ,                  3422   ,
2021-07-01 16:09:09 ,        1084.4   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,        100   ,                       26   ,                   0   ,                    3   ,              153.9   ,                 109.0   ,               35.9   ,              40.9   ,             40.7   ,             68.3   ,                        67.5   ,               2   , 1.1500   ,               62.1   ,                  3422   ,
2021-07-01 16:09:10 ,        1084.4   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       25   ,                   0   ,                    3   ,              152.0   ,                 106.7   ,               36.3   ,              41.3   ,             39.8   ,             66.9   ,                        66.7   ,               2   , 1.1500   ,               61.0   ,                  3422   ,
2021-07-01 16:09:11 ,        1084.4   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       26   ,                   0   ,                    3   ,              153.2   ,                 108.1   ,               36.0   ,              41.0   ,             40.4   ,             67.7   ,                        67.2   ,               2   , 1.1500   ,               59.6   ,                  3422   ,
2021-07-01 16:09:12 ,        1084.4   ,           1752.8   ,               80.0   ,              67   ,                2250   ,           1536   ,        100   ,                       25   ,                   0   ,                    3   ,              152.4   ,                 106.8   ,               36.5   ,              41.5   ,             39.9   ,             66.9   ,                        66.8   ,               2   , 1.1500   ,               58.3   ,                  3422   ,
2021-07-01 16:09:13 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       23   ,                   0   ,                    2   ,              149.6   ,                 104.7   ,               35.9   ,              40.9   ,             39.2   ,             65.6   ,                        65.6   ,               2   , 1.1370   ,               57.0   ,                  3422   ,
2021-07-01 16:09:14 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       24   ,                   0   ,                    2   ,              151.4   ,                 106.7   ,               35.7   ,              40.7   ,             39.6   ,             67.1   ,                        66.4   ,               2   , 1.1370   ,               56.0   ,                  3422   ,
2021-07-01 16:09:15 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       23   ,                   0   ,                    2   ,              150.8   ,                 105.9   ,               35.9   ,              40.9   ,             39.6   ,             66.3   ,                        66.2   ,               2   , 1.1370   ,               55.4   ,                  3422   ,
2021-07-01 16:09:16 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2250   ,           1536   ,        100   ,                       23   ,                   0   ,                    2   ,              148.7   ,                 103.6   ,               36.1   ,              41.1   ,             38.7   ,             64.9   ,                        65.2   ,               2   , 1.1370   ,               55.4   ,                  3422   ,
2021-07-01 16:09:17 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,        100   ,                       24   ,                   0   ,                    2   ,              150.3   ,                 105.7   ,               35.6   ,              40.6   ,             39.4   ,             66.3   ,                        65.9   ,               2   , 1.1370   ,               55.3   ,                  3422   ,
2021-07-01 16:09:18 ,        1071.3   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       24   ,                   0   ,                    3   ,              149.3   ,                 104.2   ,               36.1   ,              41.1   ,             39.0   ,             65.2   ,                        65.5   ,               2   , 1.1370   ,               55.1   ,                  3422   ,
2021-07-01 16:09:19 ,        1071.3   ,           1752.8   ,               81.0   ,              67   ,                2220   ,           1536   ,        100   ,                       25   ,                   0   ,                    2   ,              151.2   ,                 106.4   ,               35.9   ,              40.9   ,             39.8   ,             66.5   ,                        66.3   ,               2   , 1.1370   ,               55.1   ,                  3422   ,
2021-07-01 16:09:20 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       25   ,                   0   ,                    2   ,              145.9   ,                 100.9   ,               36.0   ,              41.0   ,             37.6   ,             63.3   ,                        64.0   ,               2   , 1.1250   ,               63.8   ,                  3422   ,
2021-07-01 16:09:21 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       23   ,                   0   ,                    2   ,              146.1   ,                 100.7   ,               36.4   ,              41.4   ,             37.5   ,             63.2   ,                        64.1   ,               2   , 1.1250   ,               62.1   ,                  3422   ,
2021-07-01 16:09:22 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       24   ,                   0   ,                    2   ,              145.0   ,                  99.7   ,               36.3   ,              41.3   ,             37.3   ,             62.5   ,                        63.6   ,               2   , 1.1250   ,               60.5   ,                  3422   ,
2021-07-01 16:09:23 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       24   ,                   0   ,                    3   ,              145.5   ,                 100.3   ,               36.2   ,              41.2   ,             37.4   ,             62.9   ,                        63.8   ,               2   , 1.1250   ,               59.0   ,                  3422   ,
2021-07-01 16:09:24 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2250   ,           1536   ,        100   ,                       24   ,                   0   ,                    3   ,              145.2   ,                 100.1   ,               36.1   ,              41.1   ,             37.2   ,             62.8   ,                        63.7   ,               2   , 1.1250   ,               57.9   ,                  3422   ,
2021-07-01 16:09:25 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       25   ,                   0   ,                    2   ,              146.6   ,                 101.5   ,               36.1   ,              41.1   ,             38.1   ,             63.4   ,                        64.3   ,               2   , 1.1250   ,               57.1   ,                  3422   ,
2021-07-01 16:09:26 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       24   ,                   0   ,                    2   ,              147.4   ,                 102.0   ,               36.3   ,              41.3   ,             38.1   ,             63.9   ,                        64.6   ,               2   , 1.1250   ,               56.6   ,                  3422   ,
2021-07-01 16:09:27 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       24   ,                   0   ,                    2   ,              147.6   ,                 102.3   ,               36.2   ,              41.2   ,             38.3   ,             64.0   ,                        64.7   ,               2   , 1.1250   ,               56.3   ,                  3422   ,
2021-07-01 16:09:28 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       24   ,                   0   ,                    2   ,              147.7   ,                 102.5   ,               36.1   ,              41.1   ,             38.3   ,             64.2   ,                        64.8   ,               2   , 1.1250   ,               56.1   ,                  3422   ,
2021-07-01 16:09:29 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       24   ,                   0   ,                    2   ,              147.2   ,                 102.1   ,               36.0   ,              41.0   ,             38.2   ,             63.9   ,                        64.6   ,               2   , 1.1250   ,               56.1   ,                  3422   ,
2021-07-01 16:09:30 ,        1058.2   ,           1752.8   ,               80.0   ,              67   ,                2250   ,           1536   ,        100   ,                       24   ,                   0   ,                    2   ,              147.2   ,                 102.0   ,               36.1   ,              41.1   ,             38.1   ,             63.9   ,                        64.6   ,               2   , 1.1250   ,               56.1   ,                  3422   ,
2021-07-01 16:09:31 ,        1045.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,        100   ,                       26   ,                   0   ,                    1   ,              140.6   ,                  95.2   ,               36.4   ,              41.4   ,             35.4   ,             59.8   ,                        61.7   ,               2   , 1.1120   ,               55.9   ,                  3422   ,
2021-07-01 16:09:32 ,        1045.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,        100   ,                       25   ,                   0   ,                    1   ,              140.9   ,                  95.4   ,               36.5   ,              41.5   ,             35.5   ,             59.9   ,                        61.8   ,               2   , 1.1120   ,               55.6   ,                  3422   ,
2021-07-01 16:09:33 ,        1045.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,        100   ,                       29   ,                   0   ,                    1   ,              141.1   ,                  96.3   ,               35.9   ,              40.9   ,             35.8   ,             60.4   ,                        61.9   ,               2   , 1.1120   ,               55.4   ,                  3422   ,
2021-07-01 16:09:34 ,        1045.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,        100   ,                       26   ,                   0   ,                    1   ,              138.5   ,                  93.0   ,               36.5   ,              41.5   ,             34.8   ,             58.2   ,                        60.7   ,               2   , 1.1120   ,               55.0   ,                  3422   ,
2021-07-01 16:09:35 ,        1045.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,        100   ,                       25   ,                   0   ,                    1   ,              137.8   ,                  92.4   ,               36.4   ,              41.4   ,             34.4   ,             58.0   ,                        60.5   ,               2   , 1.1120   ,               54.9   ,                  3422   ,
2021-07-01 16:09:36 ,        1045.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,        100   ,                       26   ,                   0   ,                    1   ,              140.1   ,                  94.8   ,               36.3   ,              41.3   ,             35.2   ,             59.6   ,                        61.5   ,               2   , 1.1120   ,               54.8   ,                  3422   ,
2021-07-01 16:09:37 ,        1045.2   ,           1752.8   ,               79.0   ,              67   ,                2250   ,           1536   ,        100   ,                       27   ,                   0   ,                    1   ,              139.5   ,                  94.3   ,               36.2   ,              41.2   ,             35.2   ,             59.1   ,                        61.2   ,               2   , 1.1120   ,               63.4   ,                  3422   ,
2021-07-01 16:09:38 ,        1045.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,        100   ,                       28   ,                   0   ,                    1   ,              140.2   ,                  95.1   ,               36.1   ,              41.1   ,             35.2   ,             59.9   ,                        61.5   ,               2   , 1.1120   ,               61.9   ,                  3422   ,
2021-07-01 16:09:39 ,        1045.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,        100   ,                       26   ,                   0   ,                    1   ,              138.3   ,                  92.8   ,               36.5   ,              41.5   ,             34.5   ,             58.3   ,                        60.7   ,               2   , 1.1120   ,               60.3   ,                  3422   ,
2021-07-01 16:09:40 ,        1045.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,         99   ,                       28   ,                   0   ,                    1   ,              140.0   ,                  94.3   ,               36.7   ,              41.7   ,             35.0   ,             58.9   ,                        61.0   ,               2   , 1.1120   ,               59.0   ,                  3422   ,
2021-07-01 16:09:41 ,        1045.2   ,           1752.8   ,               79.0   ,              67   ,                2220   ,           1536   ,        100   ,                       28   ,                   0   ,                    0   ,              139.3   ,                  93.6   ,               36.8   ,              41.8   ,             34.9   ,             58.6   ,                        61.1   ,               2   , 1.1120   ,               57.8   ,                  3422   ,
2021-07-01 16:09:42 ,        1045.2   ,           1752.8   ,               71.0   ,              67   ,                2220   ,            190   ,          1   ,                        0   ,                   0   ,                    1   ,               64.5   ,                  23.4   ,               32.2   ,              37.2   ,              8.7   ,             14.6   ,                        28.3   ,              16   , 1.1120   ,               57.1   ,                  2944   ,
2021-07-01 16:09:43 ,        1045.2   ,           1752.8   ,               70.0   ,              67   ,                2250   ,            159   ,          1   ,                        0   ,                   0   ,                    0   ,               62.6   ,                  21.5   ,               32.1   ,              37.1   ,              8.2   ,             13.4   ,                        27.5   ,              16   , 1.1120   ,               57.4   ,                  2721   ,
2021-07-01 16:09:44 ,        1045.2   ,           1752.8   ,               69.0   ,              67   ,                2220   ,            292   ,          3   ,                        2   ,                   0   ,                    0   ,               59.7   ,                  18.4   ,               32.3   ,              37.3   ,              7.0   ,             11.4   ,                        26.2   ,              16   , 1.1120   ,               66.4   ,                  2919   ,
2021-07-01 16:09:45 ,        1045.2   ,           1752.8   ,               68.0   ,              67   ,                2220   ,            292   ,          3   ,                        2   ,                   0   ,                    0   ,               59.6   ,                  18.5   ,               32.2   ,              37.2   ,              7.0   ,             11.4   ,                        26.1   ,              16   , 1.1120   ,               64.8   ,                  2919   ,
2021-07-01 16:09:46 ,         823.1   ,           1752.8   ,               66.0   ,              67   ,                2220   ,            292   ,          0   ,                        0   ,                   0   ,                    0   ,               51.6   ,                  10.6   ,               32.0   ,              37.0   ,              4.1   ,              6.4   ,                        22.6   ,              16   , 0.9620   ,               64.3   ,                  2991   ,
2021-07-01 16:09:47 ,         823.1   ,           1752.8   ,               66.0   ,              67   ,                2250   ,            336   ,          4   ,                        0   ,                   0   ,                    1   ,               51.7   ,                  10.7   ,               31.9   ,              36.9   ,              4.2   ,              6.5   ,                        22.7   ,              16   , 0.9620   ,               62.9   ,                  3020   ,
2021-07-01 16:09:48 ,         823.1   ,           1752.8   ,               65.0   ,              66   ,                2220   ,            378   ,          3   ,                        0   ,                   0   ,                    1   ,               52.8   ,                  11.9   ,               31.9   ,              36.9   ,              4.7   ,              7.2   ,                        23.2   ,              16   , 0.9620   ,               61.9   ,                  3035   ,
2021-07-01 16:09:49 ,         823.1   ,            405.0   ,               63.0   ,              65   ,                2190   ,            414   ,          2   ,                        1   ,                   0   ,                    1   ,               30.4   ,                   8.8   ,               12.6   ,              17.6   ,              3.3   ,              5.5   ,                        13.3   ,              16   , 0.9620   ,               61.4   ,                  3058   ,
2021-07-01 16:09:50 ,         823.1   ,            405.0   ,               63.0   ,              65   ,                2220   ,            454   ,          3   ,                        1   ,                   0   ,                    2   ,               30.3   ,                   8.8   ,               12.5   ,              17.5   ,              3.3   ,              5.5   ,                        13.3   ,              16   , 0.9620   ,               60.9   ,                  3078   ,
2021-07-01 16:09:51 ,         231.4   ,            162.0   ,               62.0   ,              64   ,                2190   ,            510   ,          3   ,                        2   ,                   0   ,                    2   ,               30.2   ,                   8.7   ,               12.5   ,              17.5   ,              3.3   ,              5.4   ,                        13.2   ,              16   , 0.9620   ,               60.8   ,                  3107   ,
2021-07-01 16:09:52 ,         231.4   ,            162.0   ,               61.0   ,              63   ,                2190   ,            572   ,          4   ,                        4   ,                   0   ,                    2   ,               26.3   ,                   6.6   ,               10.8   ,              15.8   ,              2.5   ,              4.1   ,                        11.6   ,              16   , 0.9620   ,               60.8   ,                  3130   ,
2021-07-01 16:09:53 ,         231.4   ,            162.0   ,               61.0   ,              63   ,                2160   ,            645   ,          8   ,                        5   ,                   0   ,                    3   ,               24.0   ,                   5.5   ,                9.5   ,              14.5   ,              1.2   ,              4.3   ,                        10.5   ,              16   , 0.9620   ,               60.5   ,                  3144   ,
2021-07-01 16:09:54 ,         135.0   ,            162.0   ,               60.0   ,              62   ,                2160   ,            654   ,         11   ,                       13   ,                   0   ,                    0   ,               22.9   ,                   4.8   ,                9.0   ,              14.0   ,              0.4   ,              4.4   ,                        10.0   ,              16   , 0.9620   ,               69.1   ,                  3215   ,
2021-07-01 16:09:55 ,         135.0   ,            162.0   ,               60.0   ,              62   ,                2130   ,            654   ,         11   ,                       13   ,                   0   ,                    0   ,               22.4   ,                   4.5   ,                8.9   ,              13.9   ,              0.2   ,              4.4   ,                         9.8   ,              16   , 0.9620   ,               67.8   ,                  3294   ,
2021-07-01 16:09:56 ,         135.0   ,            162.0   ,               60.0   ,              62   ,                2130   ,            655   ,         12   ,                       13   ,                   0   ,                    0   ,               21.9   ,                   4.4   ,                8.6   ,              13.6   ,              0.1   ,              4.3   ,                         9.6   ,              16   , 0.9620   ,               67.0   ,                  3395   ,
2021-07-01 16:09:57 ,         135.0   ,            162.0   ,               60.0   ,              61   ,                2100   ,            656   ,         13   ,                       13   ,                   0   ,                    0   ,               22.1   ,                   4.5   ,                8.7   ,              13.7   ,              0.2   ,              4.3   ,                         9.7   ,              16   , 0.9620   ,               66.1   ,                  3447   ,
2021-07-01 16:09:58 ,         135.0   ,            162.0   ,               59.0   ,              61   ,                2070   ,            790   ,         10   ,                       11   ,                   0   ,                    0   ,               21.8   ,                   4.3   ,                8.5   ,              13.5   ,              0.0   ,              4.3   ,                         9.5   ,              16   , 0.9620   ,               65.3   ,                  3525   ,
2021-07-01 16:09:59 ,         135.0   ,            162.0   ,               59.0   ,              61   ,                2070   ,           1531   ,         30   ,                       16   ,                   0   ,                    0   ,               22.3   ,                   4.5   ,                8.8   ,              13.8   ,              0.0   ,              4.5   ,                         9.8   ,              16   , 0.9620   ,               73.1   ,                  3499   ,
2021-07-01 16:10:00 ,         135.0   ,            162.0   ,               59.0   ,              61   ,                2040   ,           1531   ,          0   ,                        3   ,                   0   ,                    0   ,               21.0   ,                   4.1   ,                7.9   ,              12.9   ,              0.0   ,              4.1   ,                         9.2   ,              16   , 0.9620   ,               71.5   ,                  3423   ,
2021-07-01 16:10:01 ,         135.0   ,            162.0   ,               58.0   ,              60   ,                2040   ,           1531   ,          1   ,                        3   ,                   0   ,                    0   ,               21.0   ,                   4.1   ,                7.9   ,              12.9   ,              0.0   ,              4.1   ,                         9.2   ,              16   , 0.9620   ,               70.0   ,                  3426   ,
2021-07-01 16:10:02 ,         135.0   ,            162.0   ,               58.0   ,              60   ,                2010   ,           1531   ,          1   ,                        3   ,                   0   ,                    0   ,               21.0   ,                   4.1   ,                7.9   ,              12.9   ,              0.0   ,              4.1   ,                         9.2   ,              16   , 0.9620   ,               68.4   ,                  3430   ,
2021-07-01 16:10:03 ,         135.0   ,            162.0   ,               58.0   ,              60   ,                2040   ,           1531   ,          0   ,                        3   ,                   0   ,                    0   ,               20.9   ,                   4.1   ,                7.8   ,              12.8   ,              0.0   ,              4.1   ,                         9.2   ,              16   , 0.9620   ,               66.9   ,                  3432   ,
2021-07-01 16:10:04 ,        1123.5   ,           1752.8   ,               72.0   ,              60   ,                1980   ,           1536   ,         99   ,                       26   ,                   0   ,                    2   ,              163.3   ,                 118.4   ,               35.9   ,              40.9   ,             44.2   ,             74.2   ,                        71.6   ,               4   , 1.2000   ,               65.3   ,                  3465   ,
2021-07-01 16:10:05 ,        1123.5   ,           1752.8   ,               75.0   ,              60   ,                2010   ,           1536   ,        100   ,                       26   ,                   0   ,                    2   ,              166.2   ,                 121.2   ,               36.0   ,              41.0   ,             45.1   ,             76.0   ,                        72.9   ,               4   , 1.2000   ,               63.8   ,                  3469   ,
2021-07-01 16:10:06 ,        1123.5   ,           1752.8   ,               76.0   ,              62   ,                1980   ,           1536   ,         99   ,                       28   ,                   0   ,                    2   ,              167.0   ,                 121.8   ,               36.1   ,              41.1   ,             45.4   ,             76.4   ,                        73.2   ,               4   , 1.2000   ,               62.1   ,                  3468   ,
2021-07-01 16:10:07 ,        1123.5   ,           1752.8   ,               77.0   ,              63   ,                1980   ,           1536   ,        100   ,                       28   ,                   0   ,                    2   ,              165.9   ,                 120.6   ,               36.2   ,              41.2   ,             45.3   ,             75.4   ,                        72.7   ,               4   , 1.2000   ,               60.6   ,                  3468   ,
2021-07-01 16:10:08 ,        1123.5   ,           1752.8   ,               77.0   ,              64   ,                2010   ,           1536   ,         99   ,                       28   ,                   0   ,                    2   ,              164.6   ,                 119.2   ,               36.4   ,              41.4   ,             44.4   ,             74.8   ,                        72.2   ,               4   , 1.2000   ,               59.1   ,                  3467   ,
2021-07-01 16:10:10 ,        1123.5   ,           1752.8   ,               78.0   ,              64   ,                2010   ,           1536   ,        100   ,                       27   ,                   0   ,                    2   ,              165.9   ,                 120.3   ,               36.5   ,              41.5   ,             45.0   ,             75.4   ,                        72.7   ,               4   , 1.2000   ,               57.9   ,                  3467   ,
2021-07-01 16:10:11 ,        1123.5   ,           1752.8   ,               78.0   ,              65   ,                2070   ,           1536   ,        100   ,                       27   ,                   0   ,                    2   ,              165.2   ,                 119.7   ,               36.4   ,              41.4   ,             44.8   ,             75.0   ,                        72.4   ,               4   , 1.2000   ,               56.6   ,                  3415   ,
2021-07-01 16:10:12 ,        1123.5   ,           1752.8   ,               78.0   ,              65   ,                2070   ,           1536   ,        100   ,                       27   ,                   0   ,                    2   ,              165.0   ,                 119.7   ,               36.3   ,              41.3   ,             44.9   ,             74.8   ,                        72.4   ,               4   , 1.2000   ,               55.9   ,                  3415   ,
2021-07-01 16:10:13 ,        1123.5   ,           1752.8   ,               79.0   ,              65   ,                2100   ,           1536   ,        100   ,                       27   ,                   0   ,                    2   ,              168.9   ,                 123.7   ,               36.3   ,              41.3   ,             46.2   ,             77.5   ,                        74.1   ,               4   , 1.2000   ,               55.0   ,                  3415   ,
2021-07-01 16:10:14 ,        1123.5   ,           1752.8   ,               79.0   ,              66   ,                2130   ,           1536   ,        100   ,                       28   ,                   0   ,                    2   ,              169.5   ,                 124.1   ,               36.4   ,              41.4   ,             46.4   ,             77.7   ,                        74.3   ,               4   , 1.2000   ,               54.5   ,                  3415   ,
2021-07-01 16:10:15 ,        1123.5   ,           1752.8   ,               80.0   ,              66   ,                2130   ,           1536   ,        100   ,                       28   ,                   0   ,                    2   ,              170.0   ,                 124.6   ,               36.4   ,              41.4   ,             46.7   ,             77.9   ,                        74.6   ,               4   , 1.2000   ,               54.5   ,                  3414   ,
2021-07-01 16:10:16 ,        1123.5   ,           1752.8   ,               80.0   ,              66   ,                2160   ,           1536   ,        100   ,                       27   ,                   0   ,                    2   ,              171.3   ,                 125.8   ,               36.5   ,              41.5   ,             47.1   ,             78.8   ,                        75.1   ,               4   , 1.2000   ,               54.5   ,                  3414   ,
2021-07-01 16:10:17 ,        1123.5   ,           1752.8   ,               81.0   ,              67   ,                2160   ,           1536   ,        100   ,                       27   ,                   0   ,                    2   ,              170.3   ,                 125.0   ,               36.4   ,              41.4   ,             46.8   ,             78.2   ,                        74.7   ,               4   , 1.2000   ,               54.5   ,                  3414   ,
2021-07-01 16:10:18 ,        1123.5   ,           1752.8   ,               81.0   ,              67   ,                2160   ,           1536   ,        100   ,                       24   ,                   0   ,                    2   ,              171.8   ,                 126.7   ,               36.2   ,              41.2   ,             47.5   ,             79.1   ,                        75.4   ,               4   , 1.2000   ,               54.5   ,                  3414   ,
2021-07-01 16:10:19 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,        100   ,                       27   ,                   0   ,                    2   ,              161.4   ,                 116.1   ,               36.3   ,              41.3   ,             43.3   ,             72.7   ,                        70.8   ,               2   , 1.1750   ,               54.5   ,                  3414   ,
2021-07-01 16:10:20 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,        100   ,                       26   ,                   0   ,                    2   ,              161.6   ,                 116.4   ,               36.1   ,              41.1   ,             43.6   ,             72.8   ,                        70.9   ,               2   , 1.1750   ,               54.5   ,                  3414   ,
2021-07-01 16:10:21 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       25   ,                   0   ,                    3   ,              160.4   ,                 115.3   ,               36.1   ,              41.1   ,             43.2   ,             72.1   ,                        70.4   ,               2   , 1.1750   ,               54.5   ,                  3414   ,
2021-07-01 16:10:22 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,         99   ,                       25   ,                   0   ,                    3   ,              161.9   ,                 116.7   ,               36.1   ,              41.1   ,             43.6   ,             73.1   ,                        71.0   ,               2   , 1.1750   ,               54.4   ,                  3414   ,
2021-07-01 16:10:23 ,        1110.5   ,           1752.8   ,               80.0   ,              67   ,                2190   ,           1536   ,         99   ,                       26   ,                   0   ,                    3   ,              159.1   ,                 113.7   ,               36.4   ,              41.4   ,             42.6   ,             71.1   ,                        69.8   ,               2   , 1.1750   ,               54.4   ,                  3415   ,
2021-07-01 16:10:24 ,        1097.4   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,        100   ,                       25   ,                   0   ,                    3   ,              159.7   ,                 114.3   ,               36.4   ,              41.4   ,             42.7   ,             71.6   ,                        70.0   ,               2   , 1.1620   ,               54.4   ,                  3415   ,
2021-07-01 16:10:25 ,        1097.4   ,           1752.8   ,               79.0   ,              67   ,                2190   ,           1536   ,        100   ,                       26   ,                   0   ,                    3   ,              154.8   ,                 109.6   ,               36.2   ,              41.2   ,             40.9   ,             68.6   ,                        67.9   ,               2   , 1.1620   ,               63.8   ,                  3415   ,
2021-07-01 16:10:26 ,        1097.4   ,           1752.8   ,               80.0   ,              67   ,                2220   ,           1536   ,         99   ,                       26   ,                   0   ,                    2   ,              157.7   ,                 112.5   ,               36.1   ,              41.1   ,             42.1   ,             70.4   ,                        69.2   ,               2   , 1.1620   ,               62.3   ,                  3414   ,
