        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , MVDDQ Power Draw [W] , PCIe Slot Power [W] , 6-Pin #1 Power [W] , 8-Pin #1 Power [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-07-01 14:52:57 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.6   ,                   2.1   ,                1.6   ,               6.6   ,              0.0   ,              2.1   ,                         5.5   ,              16   , 0.9620   ,               32.9   ,                  2201   ,
2021-07-01 14:52:58 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.1   ,                1.8   ,               6.8   ,              0.0   ,              2.1   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2201   ,
2021-07-01 14:52:59 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2201   ,
2021-07-01 14:53:00 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.3   ,                  2201   ,
2021-07-01 14:53:01 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               13.0   ,                   2.2   ,                1.9   ,               6.9   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2201   ,
2021-07-01 14:53:02 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2201   ,
2021-07-01 14:53:03 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2201   ,
2021-07-01 14:53:04 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.1   ,                1.8   ,               6.8   ,              0.0   ,              2.1   ,                         5.6   ,              16   , 0.9620   ,               43.1   ,                  2213   ,
2021-07-01 14:53:05 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               41.6   ,                  2201   ,
2021-07-01 14:53:06 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               40.1   ,                  2201   ,
2021-07-01 14:53:07 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               38.5   ,                  2201   ,
2021-07-01 14:53:08 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               37.0   ,                  2200   ,
2021-07-01 14:53:09 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.6   ,                   2.1   ,                1.6   ,               6.6   ,              0.0   ,              2.1   ,                         5.5   ,              16   , 0.9620   ,               35.5   ,                  2200   ,
2021-07-01 14:53:10 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.1   ,                1.9   ,               6.9   ,              0.0   ,              2.1   ,                         5.7   ,              16   , 0.9620   ,               34.0   ,                  2200   ,
2021-07-01 14:53:11 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.3   ,                  2200   ,
2021-07-01 14:53:12 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.3   ,                  2200   ,
2021-07-01 14:53:13 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.1   ,                1.8   ,               6.8   ,              0.0   ,              2.1   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:14 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:15 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.6   ,                   2.2   ,                1.5   ,               6.5   ,              0.0   ,              2.2   ,                         5.5   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:16 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.1   ,                1.8   ,               6.8   ,              0.0   ,              2.1   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:17 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:18 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:19 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               13.0   ,                   2.2   ,                1.9   ,               6.9   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:20 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:21 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:22 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.1   ,                1.8   ,               6.8   ,              0.0   ,              2.1   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:23 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:53:24 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:25 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.3   ,                  2200   ,
2021-07-01 14:53:26 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.1   ,                  2200   ,
2021-07-01 14:53:27 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:28 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:29 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:53:30 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:31 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:53:32 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:33 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.1   ,                  2200   ,
2021-07-01 14:53:34 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.6   ,                   2.1   ,                1.6   ,               6.6   ,              0.0   ,              2.1   ,                         5.5   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:53:35 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.1   ,                1.8   ,               6.8   ,              0.0   ,              2.1   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:36 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:37 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.1   ,                1.7   ,               6.7   ,              0.0   ,              2.1   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:38 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:39 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:40 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:53:41 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.1   ,                1.9   ,               6.9   ,              0.0   ,              2.1   ,                         5.7   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:53:42 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:43 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:44 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               13.0   ,                   2.2   ,                1.9   ,               6.9   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:45 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:46 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:47 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.1   ,                1.9   ,               6.9   ,              0.0   ,              2.1   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:48 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:49 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:50 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.1   ,                1.9   ,               6.9   ,              0.0   ,              2.1   ,                         5.7   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:53:51 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               32.9   ,                  2199   ,
2021-07-01 14:53:52 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:53 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.1   ,                1.8   ,               6.8   ,              0.0   ,              2.1   ,                         5.6   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:53:54 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:53:55 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.6   ,                   2.1   ,                1.6   ,               6.6   ,              0.0   ,              2.1   ,                         5.5   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:53:56 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.1   ,                1.9   ,               6.9   ,              0.0   ,              2.1   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:57 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:53:58 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.1   ,                  2200   ,
2021-07-01 14:53:59 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.1   ,                1.8   ,               6.8   ,              0.0   ,              2.1   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:00 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:01 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:02 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:54:03 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:04 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:05 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:54:06 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:07 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:08 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:09 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:10 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.1   ,                  2200   ,
2021-07-01 14:54:11 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.1   ,                1.7   ,               6.7   ,              0.0   ,              2.1   ,                         5.6   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:54:12 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:54:13 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:54:14 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.1   ,                1.8   ,               6.8   ,              0.0   ,              2.1   ,                         5.6   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:54:15 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               32.9   ,                  2200   ,
2021-07-01 14:54:16 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:17 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:18 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:19 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:20 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.1   ,                1.7   ,               6.7   ,              0.0   ,              2.1   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:21 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:22 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:23 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.7   ,                   2.2   ,                1.6   ,               6.6   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:24 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.9   ,                   2.2   ,                1.8   ,               6.8   ,              0.0   ,              2.2   ,                         5.7   ,              16   , 0.9620   ,               33.0   ,                  2200   ,
2021-07-01 14:54:25 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            152   ,          0   ,                        3   ,                   0   ,                    0   ,               12.8   ,                   2.2   ,                1.7   ,               6.7   ,              0.0   ,              2.2   ,                         5.6   ,              16   , 0.9620   ,               33.1   ,                  2200   ,
